customer_id,Customer_Age,Income_Category,Total_Relationship_Count,Total_Trans_Amt,Total_Trans_Ct,Months_Inactive_12_mon,cluster,churned,churn_probability,propensity_score,targeting_band
778921908,42,$60K - $80K,2,4559,80,3,3,0,0.001147065,0.37984666,Low priority
714745608,51,Less than $40K,2,5524,71,4,0,0,0.023506304,0.20198223,Low priority
709200633,55,Unknown,1,5443,73,4,3,0,0.251714,0.49310282,Test
714714558,37,$40K - $60K,1,4698,75,3,0,0,0.0022766038,0.40423784,Low priority
801363633,60,Unknown,1,5200,81,2,0,0,0.0010461954,0.46730474,Test
778847808,42,$40K - $60K,1,4911,82,2,0,0,0.00070346176,0.44386578,Test
713015433,50,Less than $40K,2,4543,71,4,0,0,0.0030571946,0.5119301,Test
711666708,52,Unknown,1,2888,50,3,0,1,0.9878995,0.4298068,Test
809631483,42,$80K - $120K,1,4452,83,1,3,0,0.00023744708,0.6144025,Priority
808967883,48,Less than $40K,1,5069,76,1,0,0,9.6535936e-05,0.2793028,Low priority
710532258,48,Less than $40K,1,4906,83,1,0,0,0.00014245466,0.5440804,Test
812235108,44,Less than $40K,2,4301,58,3,3,0,0.07552394,0.42815483,Test
817293258,44,$40K - $60K,1,4017,63,1,0,0,0.036389865,0.47306874,Test
714695883,45,Less than $40K,1,4071,75,2,0,0,0.0019795632,0.5420928,Test
738062658,57,$80K - $120K,2,4231,62,3,2,0,0.18378238,0.70912355,Priority
709518858,50,Less than $40K,1,4891,87,1,3,0,0.0006265834,0.5152269,Test
819634233,46,Less than $40K,5,1507,33,2,2,1,0.9775892,,
711272058,40,Unknown,1,4216,71,3,0,0,0.0013203061,0.5507299,Test
716262708,51,Less than $40K,1,4447,71,3,0,0,0.0014363923,0.5817384,Priority
708928008,34,$40K - $60K,2,4035,87,3,3,0,0.00090405904,0.6005798,Priority
765755283,48,Unknown,1,4588,74,1,3,0,0.0020544922,0.53312963,Test
711922158,57,Less than $40K,1,5109,62,3,2,0,0.14451005,0.43988174,Test
773177358,48,Unknown,1,5372,93,2,1,0,0.002088984,0.18815282,Low priority
779638983,47,Less than $40K,2,4592,83,3,0,0,0.0005164925,0.4585005,Test
708723858,48,Less than $40K,1,3843,67,1,0,0,0.0014391869,0.6692812,Priority
712184133,41,Less than $40K,2,5089,80,3,0,0,0.00052199466,0.3884194,Low priority
709948233,47,Unknown,1,5347,87,4,0,0,0.001215014,0.24917722,Low priority
709415583,37,Less than $40K,1,4490,66,1,3,0,0.0014184228,0.56160474,Priority
714005508,45,Unknown,2,4323,64,2,0,0,0.011509104,0.49393064,Test
712407033,26,Unknown,1,4174,59,2,3,0,0.07620426,0.23643471,Low priority
716333283,58,Less than $40K,1,5269,80,2,0,0,0.0009879217,0.43970174,Test
715534083,46,Unknown,2,4043,73,3,0,0,0.000765714,0.49773568,Test
789492558,49,Less than $40K,1,4926,82,2,0,0,0.00040520242,0.4288654,Test
770929383,41,$60K - $80K,2,4828,82,1,3,0,0.0003062758,0.34846157,Low priority
708890133,46,Unknown,2,4659,74,2,3,0,0.0028166894,0.49215114,Test
788595183,42,$40K - $60K,1,3499,80,1,0,0,0.0001919555,0.5630545,Priority
713167383,57,Less than $40K,1,5154,81,2,0,0,0.00052316446,0.41962427,Test
717704433,48,Unknown,1,4313,85,2,1,0,0.0010676307,0.53408414,Test
718590183,58,Less than $40K,1,5067,69,3,0,0,0.0034780204,0.48319998,Test
719019483,46,Less than $40K,2,4266,63,3,3,0,0.023050914,0.6898937,Priority
710401458,53,$80K - $120K,2,4350,76,2,3,0,0.0015629833,0.5991974,Priority
720783558,58,Unknown,2,4937,73,3,3,0,0.006541663,0.6619923,Priority
772364358,54,Less than $40K,1,4413,80,1,3,0,0.00026639912,0.7141253,Priority
719868183,42,$40K - $60K,5,2843,42,3,2,1,0.9986363,,
709388058,43,Less than $40K,2,4906,80,3,0,0,0.0005540155,0.53421557,Test
717004533,35,Less than $40K,2,4544,81,3,3,0,0.0007312943,0.47643086,Test
714969183,46,Less than $40K,2,4117,76,3,0,0,0.00046239793,0.50130796,Test
720837708,42,Less than $40K,1,5103,94,2,1,0,0.0022882377,0.16305456,Low priority
759947433,53,$120K +,1,4812,81,2,3,0,0.002534312,0.62133694,Priority
767404083,52,$60K - $80K,2,2355,47,3,2,1,0.9975937,0.40471917,Low priority
781926633,48,$40K - $60K,1,4675,88,3,0,0,0.0015610385,0.26583648,Low priority
772127508,31,Less than $40K,6,2614,49,2,3,1,0.94132453,,
720518283,50,$60K - $80K,1,5483,77,3,0,0,0.0011490237,0.23318493,Low priority
715380483,54,Less than $40K,2,4462,75,3,3,0,0.0033767617,0.5613752,Priority
789296133,35,Unknown,1,4601,65,1,3,0,0.013674131,0.61796314,Priority
711029358,41,Less than $40K,2,5011,61,3,0,0,0.08831388,0.58815116,Priority
712615008,46,$120K +,1,3457,66,3,2,0,0.08702253,0.75396997,Priority
816826008,41,Less than $40K,1,4630,84,1,0,0,0.00014605268,0.46220127,Test
715488483,49,Less than $40K,1,4575,75,3,3,0,0.00489403,0.51482403,Test
717759783,47,Unknown,1,5298,72,3,3,0,0.09835714,0.430232,Test
796083783,55,Unknown,1,2278,57,0,2,1,0.998243,0.5347967,Test
709925733,32,Less than $40K,1,5099,80,3,0,0,0.00040765436,0.28375274,Low priority
715309083,50,Less than $40K,2,4851,87,3,3,0,0.0012392239,0.4342576,Test
778441533,45,Unknown,6,2240,34,2,2,1,0.9277249,,
715891533,45,Less than $40K,1,5458,84,2,0,0,0.0010715318,0.40418312,Low priority
788848458,40,$40K - $60K,1,5089,71,1,0,0,0.0015993387,0.4064797,Low priority
708399858,45,Less than $40K,2,4747,77,2,0,0,0.00058528356,0.3385649,Low priority
711944733,45,Less than $40K,1,5401,93,2,0,0,0.0005298768,0.25980753,Low priority
712683633,32,Less than $40K,5,2464,37,3,2,1,0.9959266,,
785487783,59,$40K - $60K,2,5350,96,2,0,0,8.781371e-05,0.14341484,Low priority
718951683,48,Less than $40K,2,4763,83,3,0,0,0.0011721288,0.3213144,Low priority
718329183,57,$40K - $60K,1,3943,75,3,0,0,0.01227479,0.5473833,Test
788960658,42,Less than $40K,1,4649,88,2,0,0,0.00030297283,0.41320103,Test
713120433,55,$40K - $60K,2,4569,82,2,0,0,0.000684338,0.49061042,Test
720980958,43,Less than $40K,1,4797,87,3,1,0,0.0028709525,0.5210431,Test
709606158,37,Less than $40K,1,4878,86,3,1,0,0.0031424013,0.5324559,Test
714168183,48,Unknown,1,4629,77,3,0,0,0.0009940937,0.42014846,Test
712524858,34,Less than $40K,1,4314,74,6,0,0,0.0007621951,0.5871611,Priority
815072283,50,Less than $40K,1,5110,75,3,0,0,0.0011253152,0.3739932,Low priority
715980258,36,Less than $40K,1,4811,77,2,0,0,0.001507404,0.22640985,Low priority
788715483,44,Less than $40K,2,4805,86,2,0,0,0.00097181636,0.46620452,Test
809276808,47,$80K - $120K,1,4678,83,1,3,0,0.00066253985,0.5815381,Priority
708885558,56,Less than $40K,1,2220,45,5,2,1,0.99826556,0.41799644,Test
789373683,45,Less than $40K,1,4976,70,2,0,0,0.0020922748,0.4837586,Test
714216858,35,Unknown,2,4679,85,1,3,0,0.000273336,0.4905466,Test
719150658,51,Unknown,2,2977,46,3,2,1,0.9955379,0.26582342,Low priority
712302783,38,Less than $40K,2,4426,76,3,3,0,0.0012136381,0.7223154,Priority
799717458,42,Less than $40K,2,4025,74,3,0,0,0.0031480154,0.53985125,Test
716354883,59,Unknown,2,3048,53,3,2,1,0.8802708,0.42581996,Test
719601708,45,$60K - $80K,1,5052,61,1,3,0,0.034461934,0.42000413,Test
720150858,34,$80K - $120K,6,2932,44,2,3,1,0.9361198,,
824915208,44,Unknown,2,5169,82,1,3,0,0.000364899,0.26785704,Low priority
798777708,54,$40K - $60K,2,5237,75,4,0,0,0.07212489,0.45809555,Test
805229133,46,$80K - $120K,1,4514,70,2,3,0,0.009010942,0.57555556,Priority
716365233,53,Less than $40K,1,4881,75,3,0,0,0.0067735864,0.39519268,Low priority
796544133,54,$120K +,1,4468,84,3,0,0,0.0003665303,0.47377783,Test
778143183,47,$60K - $80K,2,5098,58,2,3,0,0.43502212,0.3036353,Low priority
717011958,43,$40K - $60K,2,4494,82,1,3,0,0.00018560159,0.36766064,Low priority
778264008,41,$40K - $60K,2,4699,77,1,0,0,0.0007809916,0.37475616,Low priority
789507408,48,Unknown,2,5203,90,6,3,0,0.0013085852,0.28284672,Low priority
788842008,50,Less than $40K,2,5173,87,2,0,0,0.0017132349,0.36830196,Low priority
714742758,42,Less than $40K,2,4751,87,2,0,0,0.000710274,0.38056234,Low priority
717742908,44,$40K - $60K,1,4520,74,1,3,0,0.0032066095,0.5846149,Priority
712874433,45,Less than $40K,2,5413,90,1,3,0,0.00018257086,0.22218093,Low priority
711092658,39,Unknown,2,2862,52,2,2,1,0.96259,0.5791737,Priority
720299283,46,$60K - $80K,2,4380,80,2,3,0,0.000993432,0.6112896,Priority
719237058,39,$60K - $80K,2,4498,96,2,0,0,0.00067592144,0.2104745,Low priority
719671383,40,Less than $40K,2,4109,70,3,3,0,0.0035525023,0.6335953,Priority
788290383,43,$40K - $60K,2,4436,83,6,0,0,0.0011023165,0.54964525,Test
779701983,49,$40K - $60K,1,4643,80,3,0,0,0.0012140597,0.50975686,Test
779247483,46,Unknown,5,2754,55,2,2,1,0.9929715,,
767093133,52,Unknown,2,4191,80,2,3,0,0.0010863205,0.5220768,Test
717979008,48,Less than $40K,2,4833,81,2,0,0,0.0004228054,0.44298807,Test
712132383,44,$80K - $120K,2,5056,82,2,0,0,0.0008566292,0.39341474,Low priority
772306383,57,Less than $40K,5,2299,42,3,2,1,0.9988187,,
714469008,40,$40K - $60K,1,5115,84,3,0,0,0.0005270271,0.35083082,Low priority
812446158,54,Less than $40K,2,4869,65,2,2,0,0.17466417,0.5073642,Test
779401233,47,$40K - $60K,1,5216,78,1,3,0,0.0004732138,0.31686738,Low priority
784994883,26,Less than $40K,2,4746,75,2,0,0,0.0021731704,0.1981722,Low priority
721080183,33,$40K - $60K,2,4613,82,2,3,0,0.002600285,0.39363304,Low priority
712572858,38,$80K - $120K,2,3831,45,1,0,0,0.20044787,0.5040317,Test
719759733,59,$40K - $60K,2,2851,49,4,2,1,0.9981021,0.41365594,Test
780371433,35,Unknown,2,4725,83,3,0,0,0.0004672347,0.49904385,Test
822170733,45,Less than $40K,6,2401,54,3,0,1,0.96909773,,
708224133,61,$40K - $60K,1,4431,71,2,0,0,0.0010824028,0.5759429,Priority
719299533,55,Less than $40K,2,2954,42,3,2,1,0.9976387,0.49931946,Test
780633483,58,$40K - $60K,2,4962,81,2,0,0,0.00033520308,0.5266055,Test
771356508,41,Less than $40K,2,4500,71,3,0,0,0.00069852883,0.51551926,Test
823629333,42,$40K - $60K,1,4220,50,4,3,0,0.2768292,0.4282773,Test
712961658,45,Less than $40K,1,5321,78,1,0,0,0.00081703387,0.15434031,Low priority
710464683,45,Less than $40K,2,5578,89,3,0,0,0.0030414693,0.14266412,Low priority
716688183,51,Less than $40K,4,2878,45,3,0,1,0.98754275,,
789082758,40,Less than $40K,1,4981,90,3,0,0,0.0006385743,0.40897122,Low priority
709140858,57,Less than $40K,1,5112,82,3,0,0,0.00031835565,0.38512415,Low priority
822127008,50,Unknown,2,4351,79,2,3,0,0.0007055252,0.57617897,Priority
720496158,53,$60K - $80K,1,4031,82,2,3,0,0.00012583545,0.49538782,Test
774588633,45,Less than $40K,2,4928,84,2,3,0,0.0011621187,0.5073811,Test
788465583,42,$40K - $60K,2,3029,52,3,2,0,0.8754558,0.5813783,Priority
741517458,49,Less than $40K,2,1874,40,4,0,1,0.9956807,0.37437665,Low priority
709935708,55,$40K - $60K,2,4291,77,1,0,0,0.0002708043,0.51861984,Test
721112508,48,Less than $40K,2,4834,80,3,3,0,0.003765401,0.4693332,Test
720734583,44,Less than $40K,1,5039,82,3,0,0,0.0011025413,0.54321164,Test
772286658,63,$60K - $80K,6,2083,56,4,2,1,0.9424737,,
807149058,48,Less than $40K,1,4752,80,1,0,0,0.00036336778,0.34269542,Low priority
771045708,41,Less than $40K,2,2801,51,3,0,1,0.9669055,0.6119996,Priority
711733308,45,Less than $40K,2,4930,91,2,3,0,0.00049096334,0.46619976,Test
710518308,54,Less than $40K,1,4155,85,4,3,0,0.0017773736,0.4115552,Test
716586408,48,Less than $40K,1,4187,86,1,3,0,0.00017014571,0.47506735,Test
713152383,40,Less than $40K,1,4405,82,1,0,0,0.00018063548,0.28234094,Low priority
771935283,47,$40K - $60K,1,5217,88,2,0,0,0.0010900883,0.25188354,Low priority
720460083,45,Unknown,1,2198,42,2,2,1,0.9992168,0.22052674,Low priority
825838908,39,Less than $40K,1,4846,92,5,1,0,0.00047009633,0.4253459,Test
709082808,53,Less than $40K,2,5092,95,3,0,0,0.00052699697,0.19911219,Low priority
710937783,53,$40K - $60K,1,5313,68,3,0,0,0.020671068,0.16956873,Low priority
789540108,29,Less than $40K,2,4761,75,1,0,0,0.00073469226,0.3778221,Low priority
709824633,44,Less than $40K,2,5064,80,5,0,0,0.0011122667,0.33877587,Low priority
717874533,46,$40K - $60K,5,1968,51,2,3,1,0.884453,,
712571883,40,Less than $40K,1,4677,58,3,3,0,0.54357874,0.58793664,Priority
716926758,40,Less than $40K,2,4268,91,6,3,0,0.0002518621,0.36930045,Low priority
716181858,42,$40K - $60K,1,4633,67,2,3,0,0.018625502,0.5951141,Priority
779613933,38,Less than $40K,1,5045,86,3,0,0,0.0002752316,0.4721134,Test
712136058,54,Unknown,1,2643,50,3,2,1,0.99630594,0.40790823,Low priority
709678608,49,$80K - $120K,2,4269,69,3,2,0,0.004859451,0.6112413,Priority
714276408,52,$40K - $60K,2,2264,39,3,0,1,0.99831057,0.47517973,Test
719953383,38,Less than $40K,2,4564,79,3,3,0,0.0005256011,0.5339017,Test
718795083,44,Unknown,2,5337,85,1,0,0,0.0003684377,0.30739897,Low priority
720503508,44,Less than $40K,1,5220,75,2,3,0,0.010657271,0.44109347,Test
770762133,52,Unknown,2,5034,79,1,0,0,0.0005540924,0.39979213,Low priority
713555133,56,Less than $40K,4,2424,40,3,2,1,0.9984486,,
711232608,47,Less than $40K,2,2235,35,3,2,1,0.9990068,0.4520509,Test
780322908,52,Less than $40K,1,4431,67,2,3,0,0.0062005604,0.5203899,Test
708207783,50,Less than $40K,1,4680,80,3,3,0,0.0011205855,0.54192096,Test
719590458,44,Less than $40K,6,3120,46,3,2,1,0.98290133,,
778679883,39,$60K - $80K,1,3645,76,2,3,0,0.0016203392,0.44545656,Test
780230208,53,$40K - $60K,2,4766,75,3,0,0,0.0006808975,0.30362684,Low priority
827703258,42,$60K - $80K,2,4674,66,2,3,0,0.031681355,0.5820959,Priority
807379833,48,$40K - $60K,2,2563,34,3,2,1,0.99909747,0.26691014,Low priority
711178383,47,$80K - $120K,1,4146,64,3,3,0,0.013431446,0.5763935,Priority
712203333,51,$80K - $120K,1,4691,76,2,3,0,0.00090736593,0.38003823,Low priority
709261383,56,$40K - $60K,2,4970,81,3,0,0,0.0009881746,0.4792718,Test
715829358,33,$40K - $60K,1,4794,88,2,0,0,0.0007677854,0.36437994,Low priority
713213133,36,$40K - $60K,2,4972,76,2,3,0,0.0008913794,0.4750043,Test
778860783,57,$120K +,1,2836,41,2,2,1,0.9940256,0.36009768,Low priority
779442783,39,Less than $40K,1,4445,89,2,0,0,0.0006383513,0.3210864,Low priority
780008358,59,$60K - $80K,2,2598,47,6,2,1,0.99481356,0.55505705,Priority
721274208,41,Less than $40K,4,2408,38,3,0,1,0.99468476,,
714076683,29,Less than $40K,2,2461,54,1,0,1,0.5901128,0.3602225,Low priority
788791383,39,$40K - $60K,1,4850,70,2,3,0,0.021639477,0.5172199,Test
709459608,47,$40K - $60K,1,5390,87,3,1,0,0.007202171,0.17538753,Low priority
711560058,49,$60K - $80K,2,4806,83,3,0,0,0.0016668736,0.44421893,Test
717657333,43,Less than $40K,1,4783,65,3,2,0,0.06107607,0.5613035,Priority
812218908,46,Less than $40K,2,2899,51,3,0,1,0.98528415,0.46773314,Test
787482033,60,$80K - $120K,1,2251,27,5,2,1,0.99905723,0.24902736,Low priority
779141658,48,$80K - $120K,1,4989,78,3,0,0,0.0013560292,0.53751516,Test
813810333,50,$60K - $80K,6,2703,54,4,3,1,0.8876943,,
789613083,47,$60K - $80K,2,5108,81,3,3,0,0.0030735985,0.38613242,Low priority
794540883,56,$40K - $60K,1,4776,87,2,0,0,0.0011076106,0.42035475,Test
811889808,43,$80K - $120K,3,7279,83,5,1,0,0.0033665996,,
720509433,51,Less than $40K,2,3776,70,1,0,0,0.00059230474,0.41813165,Test
715091208,42,$80K - $120K,2,8512,94,3,1,0,0.010635538,0.038915798,Low priority
719269308,49,Less than $40K,3,7418,90,1,0,0,0.001051094,,
718200333,47,Less than $40K,3,7471,87,3,0,0,0.00060420326,,
713487633,44,$80K - $120K,3,7663,91,4,1,0,0.0012573333,,
789363408,44,$120K +,3,7427,83,1,1,0,0.0018004469,,
713916708,53,$120K +,3,7758,98,1,1,0,0.0004965054,,
823833483,41,$40K - $60K,3,7904,83,3,1,0,0.01702708,,
717756258,49,$120K +,3,7761,84,6,2,0,0.012793717,,
712879158,49,$60K - $80K,2,7693,70,2,1,0,0.4614014,0.1317531,Low priority
709474683,42,Less than $40K,3,8442,95,2,1,0,0.0019328854,,
772313358,50,$80K - $120K,3,8693,91,3,1,0,0.01743094,,
711856683,51,$40K - $60K,2,7352,80,3,0,0,0.003554765,0.067349285,Low priority
718530258,52,Less than $40K,3,7249,86,1,0,0,0.00039276338,,
716288208,48,$60K - $80K,2,7549,77,1,1,0,0.15450348,0.07167065,Low priority
718712583,44,$80K - $120K,3,8092,80,1,1,0,0.028473897,,
806432433,40,$40K - $60K,2,8006,88,1,0,0,0.000386474,0.026437273,Low priority
720074583,42,$80K - $120K,2,7380,76,1,1,0,0.009725679,0.045143463,Low priority
768848658,43,Unknown,2,7823,87,3,1,0,0.085973285,0.045496985,Low priority
709895508,42,Less than $40K,2,7434,92,2,1,0,0.00164702,0.023467422,Low priority
711542358,42,Less than $40K,2,7471,88,3,1,0,0.004449444,0.024653414,Low priority
718773333,51,Less than $40K,3,7548,89,2,1,0,0.022996292,,
816832383,61,Less than $40K,3,6932,75,2,0,0,0.04585222,,
714042108,59,$40K - $60K,3,7302,86,2,1,0,0.0056610247,,
714664683,46,Less than $40K,3,8178,91,3,1,0,0.006484204,,
713894358,51,$80K - $120K,2,7889,98,3,1,0,0.0022935257,0.012129268,Low priority
715436883,48,Less than $40K,2,7719,86,2,0,0,0.0033622044,0.018927468,Low priority
715260558,44,$40K - $60K,3,7674,80,2,3,0,0.068057775,,
713664258,56,$40K - $60K,2,7359,85,2,1,0,0.003493209,0.011329948,Low priority
713364783,42,Less than $40K,3,8108,85,3,1,0,0.0071185804,,
718078008,40,$60K - $80K,3,7494,85,2,1,0,0.09455471,,
798546408,61,Less than $40K,2,7553,104,3,1,0,0.0012976088,0.012832674,Low priority
779018508,45,$80K - $120K,2,7179,93,2,1,0,0.0007382118,0.019070538,Low priority
802668333,49,$80K - $120K,2,3512,50,3,0,1,0.8867097,0.4332977,Test
718320933,47,$60K - $80K,2,8257,96,3,1,0,0.0028008297,0.017274052,Low priority
789016983,45,Less than $40K,2,7834,86,5,1,0,0.043241207,0.027271796,Low priority
713907633,43,$60K - $80K,2,7791,84,1,1,0,0.003236871,0.026754726,Low priority
708474333,42,$60K - $80K,3,7906,87,3,1,0,0.017599335,,
778894233,42,$80K - $120K,3,7595,83,2,3,0,0.42734334,,
717244683,43,Unknown,3,7409,89,3,1,0,0.0028102826,,
711410958,40,$60K - $80K,2,7582,69,2,3,0,0.49236122,0.12177978,Low priority
799711833,50,Unknown,2,7910,95,1,1,0,0.0002391087,0.01730899,Low priority
714047733,53,$40K - $60K,2,7460,85,2,1,0,0.002791094,0.0122735305,Low priority
710061783,49,$40K - $60K,6,4517,59,1,2,1,0.04515419,,
711082908,44,$80K - $120K,3,8385,97,2,1,0,0.0035973915,,
721190358,49,$80K - $120K,2,7640,86,2,1,0,0.01270736,0.020113548,Low priority
712760208,42,Unknown,3,7921,93,2,1,0,0.0013021475,,
751563933,43,Less than $40K,3,7242,95,3,1,0,0.0022740208,,
815498733,51,Less than $40K,3,7643,85,2,0,0,0.008335192,,
718433508,40,Less than $40K,2,8097,88,5,0,0,0.0024369713,0.027783751,Low priority
720935658,57,Less than $40K,2,7709,89,2,1,0,0.0030746872,0.014756042,Low priority
714754533,51,$120K +,3,8012,87,2,1,0,0.0046486743,,
714713508,49,$80K - $120K,3,7836,87,3,1,0,0.004945444,,
715038033,61,Less than $40K,3,8216,80,3,1,0,0.1853585,,
809169858,62,$60K - $80K,2,7728,93,3,1,0,0.0016746217,0.023781683,Low priority
718379358,39,$80K - $120K,3,8453,90,1,1,0,0.025004052,,
779456508,52,$60K - $80K,2,7477,91,1,1,0,0.00132239,0.034568302,Low priority
708907833,38,Unknown,2,7866,84,2,1,0,0.17462125,0.09375835,Low priority
708693558,50,Less than $40K,3,7344,95,2,1,0,0.0006596184,,
718665933,43,$120K +,3,7437,86,1,1,0,0.0020949137,,
816073983,53,Less than $40K,2,7957,88,2,1,0,0.005122169,0.018807387,Low priority
715851333,42,$60K - $80K,2,7376,97,3,1,0,0.0012823647,0.0116624,Low priority
712884408,43,Unknown,3,7939,95,2,1,0,0.00037576657,,
715404783,43,Less than $40K,3,7546,88,3,1,0,0.0009230047,,
773356008,57,$60K - $80K,2,7960,86,3,1,0,0.016238734,0.012103777,Low priority
789525408,50,Less than $40K,3,7990,89,4,1,0,0.0077884546,,
721212258,48,$120K +,2,7403,88,3,1,0,0.050121024,0.021808209,Low priority
719625933,41,$120K +,2,8000,96,2,1,0,0.0012201879,0.016276369,Low priority
714304458,44,$60K - $80K,2,6800,78,2,3,0,0.63592833,0.09505111,Low priority
819975183,44,$40K - $60K,2,7391,75,1,1,0,0.04476341,0.04167039,Low priority
785515533,43,Less than $40K,3,8947,93,3,1,0,0.0035381836,,
720712533,51,$80K - $120K,2,7499,88,1,1,0,0.007151919,0.014007156,Low priority
709861008,47,$80K - $120K,3,8520,89,3,1,0,0.013538618,,
713911233,47,$40K - $60K,3,7584,85,2,1,0,0.008323981,,
712580958,38,$120K +,2,7399,91,1,1,0,8.743577e-05,0.026667235,Low priority
719473458,46,$40K - $60K,3,7205,84,2,3,0,0.007459782,,
711764733,41,$40K - $60K,3,7766,81,2,1,0,0.5334421,,
794124708,47,$80K - $120K,2,7053,69,2,3,0,0.2866096,0.25460944,Low priority
780707733,41,$80K - $120K,3,6832,87,3,3,0,0.0018859771,,
780620883,49,$40K - $60K,2,7381,98,1,1,0,0.00035417848,0.020714734,Low priority
720849708,44,$80K - $120K,3,7042,85,3,3,0,0.019763088,,
789312033,48,Less than $40K,3,4921,51,3,2,1,0.9789438,,
778742358,44,$60K - $80K,2,7517,76,2,1,0,0.55478114,0.08715273,Low priority
719658858,50,Unknown,3,7042,73,2,3,0,0.072874546,,
713425383,59,Less than $40K,2,4923,56,3,2,1,0.9778552,0.4384643,Test
770842833,49,Unknown,2,4777,51,3,2,1,0.98105866,0.21094179,Low priority
712029783,42,$80K - $120K,2,7836,93,2,1,0,0.0018942127,0.021085093,Low priority
718893333,52,$60K - $80K,3,7509,84,3,1,0,0.0039037366,,
711203658,46,$40K - $60K,3,7745,88,6,0,0,0.0012319296,,
718567758,41,$40K - $60K,3,7332,92,4,1,0,0.0011398668,,
771719283,39,Less than $40K,2,8854,92,1,1,0,0.0017196122,0.07877213,Low priority
717926358,46,Less than $40K,3,8328,78,1,1,0,0.04337978,,
779751258,45,Less than $40K,2,8423,82,1,1,0,0.0023307633,0.045610834,Low priority
774491958,53,$60K - $80K,2,8284,77,1,1,0,0.06574658,0.045740753,Low priority
713428833,42,$80K - $120K,2,7613,90,1,1,0,0.004644268,0.015710993,Low priority
714166833,44,Less than $40K,3,7796,77,3,3,0,0.3559248,,
809464608,47,Unknown,3,2691,42,3,2,1,0.9910313,,
789681708,46,$60K - $80K,3,7750,82,1,1,0,0.023566814,,
713102733,38,Less than $40K,2,8195,94,3,1,0,0.001003568,0.034371387,Low priority
715195383,46,Less than $40K,3,7649,101,2,0,0,0.00072193245,,
812408058,39,$120K +,2,7845,92,2,1,0,0.0011463856,0.010323031,Low priority
787226508,47,$60K - $80K,2,7192,82,3,1,0,0.016189598,0.023840966,Low priority
713537733,46,$60K - $80K,2,7582,95,2,1,0,0.0011898527,0.04171882,Low priority
715170183,45,$40K - $60K,2,7059,82,1,0,0,0.00088805275,0.022658141,Low priority
717109983,50,$40K - $60K,3,7768,83,2,0,0,0.002522139,,
713208033,43,Less than $40K,2,7679,64,3,3,0,0.120267496,0.10697664,Low priority
712788258,48,$40K - $60K,2,7265,80,2,0,0,0.0024731408,0.06808943,Low priority
758382183,50,Less than $40K,2,8186,93,3,1,0,0.014772889,0.035890643,Low priority
715469583,40,$40K - $60K,3,7782,88,1,0,0,0.00047400792,,
709235058,46,$40K - $60K,3,8032,88,2,1,0,0.005919346,,
714786483,45,$60K - $80K,2,7377,82,2,1,0,0.008753925,0.032873563,Low priority
713299758,53,Less than $40K,3,7422,87,3,1,0,0.0067353486,,
771912408,49,Less than $40K,3,7468,92,3,1,0,0.0012619453,,
721445658,52,Less than $40K,3,8162,89,3,1,0,0.012282076,,
719787633,47,$80K - $120K,3,7535,92,2,1,0,0.0010666202,,
713697933,47,$80K - $120K,3,7827,77,2,1,0,0.086119704,,
712208658,43,$60K - $80K,1,8126,95,2,1,0,0.0013009104,0.020567115,Low priority
708219108,49,$80K - $120K,2,7300,77,3,1,0,0.13793977,0.057603363,Low priority
709065483,40,$40K - $60K,2,7841,82,2,1,0,0.0056630247,0.032994844,Low priority
715237683,53,Less than $40K,1,7802,88,1,1,0,0.000963534,0.011572834,Low priority
712925808,51,$40K - $60K,2,4724,60,3,2,1,0.98002565,0.5354846,Test
788931558,46,$40K - $60K,1,7694,85,2,0,0,0.0022594118,0.114179984,Low priority
717521508,41,$80K - $120K,2,6932,87,2,1,0,0.00086051604,0.010298649,Low priority
713688933,42,Less than $40K,1,8020,74,1,1,0,0.07022221,0.06527507,Low priority
712405908,50,$120K +,1,7772,76,2,1,0,0.065326415,0.05107295,Low priority
789298833,51,$80K - $120K,1,7555,96,2,1,0,0.0040430343,0.020874318,Low priority
715729683,44,$120K +,1,7936,76,2,1,0,0.15039149,0.050396588,Low priority
717682233,49,$60K - $80K,1,7906,80,2,1,0,0.012141455,0.026319036,Low priority
712266633,51,$40K - $60K,2,8796,94,2,1,0,0.0077699344,0.04913121,Low priority
719272458,53,$40K - $60K,2,7962,89,1,1,0,0.0011411129,0.015972277,Low priority
780769308,49,Less than $40K,1,7685,85,3,1,0,0.010970959,0.01776901,Low priority
721468533,59,Unknown,1,7470,82,5,1,0,0.0130739715,0.04050642,Low priority
816615633,47,$40K - $60K,2,7075,89,3,0,0,0.0019204132,0.015110044,Low priority
720167508,50,$80K - $120K,1,7664,74,2,1,0,0.19350936,0.156372,Low priority
711152658,44,$120K +,2,7219,86,2,1,0,0.0035043543,0.011124992,Low priority
771772083,48,$60K - $80K,2,8424,84,1,1,0,0.15145725,0.07364144,Low priority
708419733,47,$60K - $80K,5,4739,55,3,2,1,0.98446953,,
709372608,43,$60K - $80K,1,7370,96,1,1,0,0.00034766417,0.03332994,Low priority
788907033,40,$80K - $120K,1,7321,73,3,1,0,0.061070625,0.05897391,Low priority
711136008,41,$80K - $120K,1,7641,93,1,1,0,0.0003385189,0.017660115,Low priority
716691783,46,Less than $40K,2,7689,84,2,1,0,0.036697183,0.01651399,Low priority
